City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
323,roma,43.2128,-75.4557,22.73,83,100,3.09,US,1694462906
324,charters towers,-20.1,146.2667,13.02,90,3,3.74,AU,1694462992
325,priozersk,61.0393,30.1291,16.08,91,78,2.37,RU,1694462992
326,tulagi,-9.0996,160.1476,27.05,75,12,6.4,SB,1694462992
327,south molton,51.0167,-3.8333,18.16,97,6,2.03,GB,1694462992
328,ceres,37.5949,-120.9577,31.5,26,0,3.09,US,1694462993
329,tabou,4.423,-7.3528,25.15,87,65,3.79,CI,1694462993
330,el porvenir,13.7617,-87.3458,32.63,37,35,1.35,HN,1694462993
331,al qadarif,14.0349,35.3834,25.08,81,100,1.89,SD,1694462993
332,naze,28.3667,129.4833,25.6,81,71,3.7,JP,1694462994
333,kenai,60.5544,-151.2583,12.27,79,0,4.12,US,1694462994
334,choyr,46.3611,108.3611,6.81,45,7,1.5,MN,1694462994
335,san jose del guaviare,2.5729,-72.6459,32.26,54,71,0.45,CO,1694462994
336,mili,6.0815,171.735,28.84,77,100,8.67,MH,1694462994
337,yanbu,24.0891,38.0637,29.93,70,9,3.39,SA,1694462995
338,easton,40.6884,-75.2207,27.88,79,75,2.57,US,1694462737
339,dereli,40.7378,38.4493,17.09,82,70,2.56,TR,1694462995
340,polva,58.0603,27.0694,16.68,72,65,2.21,EE,1694462995
341,tual,-5.6667,132.75,25.31,85,99,9.71,ID,1694462996
342,gijang,35.2442,129.2139,23.56,81,100,0.88,KR,1694462996
343,kourou,5.1552,-52.6478,30.03,70,99,4.92,GF,1694462997
344,rondonopolis,-16.4708,-54.6356,39.32,16,5,3.42,BR,1694462787
345,champerico,14.3,-91.9167,30.33,66,20,3.4,GT,1694462997
346,lihue,21.9789,-159.3672,27.58,76,20,6.17,US,1694462766
347,noyabrsk,63.1994,75.4507,10.7,79,90,3.13,RU,1694462998
348,portland,45.5234,-122.6762,25.38,58,75,3.13,US,1694462781
349,danielskuil,-28.1887,23.5395,1.96,37,0,3.45,ZA,1694462999
350,laascaanood,8.4774,47.3597,27.34,52,6,12.15,SO,1694462999
351,sapporo,43.0642,141.3469,23.95,100,100,3.17,JP,1694463000
352,contamana,-7.3333,-75.0167,38.0,29,66,0.5,PE,1694463000
353,mount isa,-20.7333,139.5,17.87,22,0,2.57,AU,1694463000
354,khandyga,62.6667,135.6,1.89,96,100,0.96,RU,1694463001
355,butterworth,5.3991,100.3638,27.02,89,20,0.0,MY,1694463001
356,magnolia,33.2671,-93.2393,29.93,48,84,2.31,US,1694463001
357,dengzhou,37.8086,120.7508,22.55,91,18,2.17,CN,1694463002
358,verkhnevilyuysk,63.4453,120.3167,4.33,70,100,1.97,RU,1694463002
359,puerto el triunfo,13.2833,-88.55,30.55,64,10,4.3,SV,1694463003
360,new glasgow,45.5834,-62.6486,21.55,95,100,1.57,CA,1694463003
361,keflavik,64.0049,-22.5624,8.24,71,20,2.57,IS,1694463004
362,sitka,57.0531,-135.33,15.94,59,75,6.17,US,1694463004
